,Download Path,Graph Name,K,Filesize,avg_num_triangles,max_num_triangles,Type,avg_degree,max_degree,Assort. Coeff.,|E|,num_triangles,|V|,global_clustering_coeff,avg_global_clustering_coeff,omega
2121,http://nrvis.com/./download/data/misc/edit-frwiki.zip,edit-frwiki,6K,35 MB,9K,16M,misc,121,107K,0.57,6M,835M,94K,0.02,0.40,11
2122,http://nrvis.com/./download/data/misc/edit-frwikibooks.zip,edit-frwikibooks,1K,1 MB,53,143K,misc,14,30K,-0.26,202K,1M,28K,0.00,0.26,11
2123,http://nrvis.com/./download/data/misc/edit-frwikinews.zip,edit-frwikinews,18K,985 KB,127,316K,misc,15,33K,-0.25,194K,3M,25K,0.00,0.30,27
2124,http://nrvis.com/./download/data/misc/edit-frwiktionary.zip,edit-frwiktionary,2K,41 MB,142,31M,misc,7,3M,1.00,7M,272M,2M,0.00,4.31,12
2125,http://nrvis.com/./download/data/misc/edit-itwiki.zip,edit-itwiki,4K,82 MB,1K,43M,misc,42,363K,-,13M,736M,621K,0.00,0.39,16
2126,http://nrvis.com/./download/data/misc/ego-facebook.zip,ego-facebook,4,9 KB,-,52,misc,2,769,-0.67,3K,273,3K,0.00,0.03,4
2127,http://nrvis.com/./download/data/misc/ego-gplus.zip,ego-gplus,14,97 KB,2,5K,misc,3,3K,-0.39,39K,64K,24K,0.00,0.22,7
2128,http://nrvis.com/./download/data/misc/ego-twitter.zip,ego-twitter,11,80 KB,1,526,misc,2,239,-0.47,33K,35K,23K,0.03,0.10,7
2129,http://nrvis.com/./download/data/misc/elec.zip,elec,57,604 KB,303,40K,misc,29,1K,-0.07,104K,2M,7K,0.14,0.16,14
2130,http://nrvis.com/./download/data/misc/email-Enron.zip,email-Enron,-,505 KB,-,-,misc,5.01,1K,-,184K,-,37K,-,-,-
2131,http://nrvis.com/./download/data/misc/email-EuAll.zip,email-EuAll,57,1 MB,6,15K,misc,3,8K,-0.20,419K,2M,265K,0.01,0.09,13
2132,http://nrvis.com/./download/data/misc/email.zip,email,12,15 KB,14,261,misc,9,71,0.08,5K,16K,1K,0.17,0.22,12
2133,http://nrvis.com/./download/data/misc/engine.zip,engine,24,5 MB,285,2K,misc,31,158,0.13,2M,41M,144K,0.45,0.61,12
2134,http://nrvis.com/./download/data/misc/enron.zip,enron,62,730 KB,71,36K,misc,7,2K,-0.16,275K,5M,69K,0.09,0.20,14
2135,http://nrvis.com/./download/data/misc/epb0.zip,epb0,5,82 KB,3,7,misc,6,15,-0.60,6K,7K,2K,0.14,0.26,3
2136,http://nrvis.com/./download/data/misc/epb1.zip,epb1,7,935 KB,21,24,misc,10,14,-0.15,80K,312K,15K,0.36,0.47,4
2137,http://nrvis.com/./download/data/misc/epb2.zip,epb2,85,2 MB,20,24,misc,11,91,0.89,150K,507K,25K,0.19,0.44,4
2138,http://nrvis.com/./download/data/misc/epb3.zip,epb3,6,2 MB,13,14,misc,8,10,-0.31,379K,1M,85K,0.37,0.39,4
2139,http://nrvis.com/./download/data/misc/epinions-rating.zip,epinions-rating,94,5 MB,36,253K,misc,28,24K,-0.06,1M,3M,93K,0.00,0.04,9
2140,http://nrvis.com/./download/data/misc/epinions.zip,epinions,180,4 MB,212,108K,misc,12,4K,-0.04,841K,28M,132K,0.11,0.16,19
2141,http://nrvis.com/./download/data/misc/eris1176.zip,eris1176,80,24 KB,358,3K,misc,14,98,0.89,9K,422K,1K,0.94,0.43,80
2142,http://nrvis.com/./download/data/misc/escorts.zip,escorts,42,275 KB,2,3K,misc,10,616,-0.06,51K,23K,10K,0.01,0.01,4
2143,http://nrvis.com/./download/data/misc/eu-2005.zip,eu-2005,755,46 MB,1K,2M,misc,43,69K,-0.21,19M,1B,863K,0.02,0.71,25
2144,http://nrvis.com/./download/data/misc/europe_osm.zip,europe-osm,-,246 MB,-,-,misc,1.06,13,-,54M,-,51M,-,-,-
2145,http://nrvis.com/./download/data/misc/eurqsa.zip,eurqsa,5,131 KB,1,3,misc,5,37,-0.12,21K,12K,7K,0.07,0.21,3
2146,http://nrvis.com/./download/data/misc/ex10.zip,ex10,18,275 KB,164,504,misc,21,49,0.30,26K,397K,2K,0.57,0.70,18
2147,http://nrvis.com/./download/data/misc/ex10hs.zip,ex10hs,18,286 KB,159,504,misc,21,49,0.30,27K,407K,3K,0.56,0.70,18
2148,http://nrvis.com/./download/data/misc/ex11.zip,ex11,77,8 MB,4K,6K,misc,130,178,0.52,1M,69M,17K,0.46,0.49,24
2149,http://nrvis.com/./download/data/misc/ex12.zip,ex12,12,335 KB,90,204,misc,19,36,-0.08,38K,361K,4K,0.44,0.56,10
2150,http://nrvis.com/./download/data/misc/ex13.zip,ex13,18,456 KB,256,520,misc,28,49,-0.01,37K,659K,3K,0.56,0.70,18
2151,http://nrvis.com/./download/data/misc/ex14.zip,ex14,12,365 KB,94,204,misc,19,36,-0.09,32K,306K,3K,0.45,0.56,10
2152,http://nrvis.com/./download/data/misc/ex15.zip,ex15,10,474 KB,48,72,misc,13,17,0.90,46K,331K,7K,0.52,0.51,8
2153,http://nrvis.com/./download/data/misc/ex18.zip,ex18,19,546 KB,142,288,misc,22,34,0.93,66K,821K,6K,0.48,0.44,9
2154,http://nrvis.com/./download/data/misc/ex19.zip,ex19,35,3 MB,613,2K,misc,41,98,0.36,248K,7M,12K,0.54,0.62,18
2155,http://nrvis.com/./download/data/misc/ex20.zip,ex20,37,445 KB,1K,3K,misc,61,132,-0.07,68K,3M,2K,0.52,0.71,12
2156,http://nrvis.com/./download/data/misc/ex21.zip,ex21,37,197 KB,1K,3K,misc,56,122,-0.05,18K,714K,656,0.55,0.75,19
2157,http://nrvis.com/./download/data/misc/ex22.zip,ex22,37,177 KB,946,3K,misc,52,122,-0.05,22K,794K,839,0.56,0.75,19
2158,http://nrvis.com/./download/data/misc/ex23.zip,ex23,37,347 KB,1K,3K,misc,60,132,-0.08,42K,2M,1K,0.54,0.73,19
2159,http://nrvis.com/./download/data/misc/ex24.zip,ex24,33,409 KB,447,1K,misc,40,90,-0.14,46K,1M,2K,0.47,0.60,17
2160,http://nrvis.com/./download/data/misc/ex25.zip,ex25,37,216 KB,1K,3K,misc,56,122,-0.05,24K,908K,848,0.55,0.74,19
2161,http://nrvis.com/./download/data/misc/ex26.zip,ex26,53,697 KB,2K,6K,misc,84,270,-0.07,92K,5M,2K,0.50,0.69,10
2162,http://nrvis.com/./download/data/misc/ex27.zip,ex27,59,362 KB,2K,15K,misc,81,410,-0.08,40K,2M,974,0.48,0.72,30
2163,http://nrvis.com/./download/data/misc/ex28.zip,ex28,37,662 KB,1K,3K,misc,57,122,-0.06,75K,3M,3K,0.54,0.74,19
2164,http://nrvis.com/./download/data/misc/ex29.zip,ex29,9,214 KB,43,48,misc,14,16,0.38,21K,124K,3K,0.40,0.39,4
2165,http://nrvis.com/./download/data/misc/ex3.zip,ex3,18,276 KB,247,630,misc,27,61,0.02,25K,451K,2K,0.56,0.70,18
2166,http://nrvis.com/./download/data/misc/ex31.zip,ex31,39,926 KB,943,4K,misc,57,148,0.18,111K,4M,4K,0.44,0.56,18
2167,http://nrvis.com/./download/data/misc/ex32.zip,ex32,7,33 KB,14,24,misc,8,12,0.31,5K,17K,1K,0.39,0.41,5
2168,http://nrvis.com/./download/data/misc/ex33.zip,ex33,10,63 KB,34,72,misc,11,17,0.77,10K,60K,2K,0.48,0.49,8
2169,http://nrvis.com/./download/data/misc/ex35.zip,ex35,19,1 MB,119,288,misc,21,34,0.94,208K,2M,20K,0.47,0.43,8
2170,http://nrvis.com/./download/data/misc/ex36.zip,ex36,23,334 KB,286,816,misc,32,72,0.06,51K,882K,3K,0.45,0.58,10
2171,http://nrvis.com/./download/data/misc/ex37.zip,ex37,47,630 KB,709,4K,misc,35,168,-0.01,64K,3M,4K,0.49,0.34,24
2172,http://nrvis.com/./download/data/misc/ex3sta1.zip,ex3sta1,7,272 KB,1,26,misc,7,54,-0.10,69K,28K,18K,0.04,0.18,4
2173,http://nrvis.com/./download/data/misc/ex40.zip,ex40,75,4 MB,4K,7K,misc,116,176,0.18,450K,28M,8K,0.44,0.57,21
2174,http://nrvis.com/./download/data/misc/ex7.zip,ex7,39,398 KB,1K,4K,misc,64,148,-0.02,53K,2M,2K,0.49,0.63,18
2175,http://nrvis.com/./download/data/misc/ex8.zip,ex8,39,788 KB,1K,4K,misc,66,148,-0.05,103K,4M,3K,0.49,0.63,18
2176,http://nrvis.com/./download/data/misc/ex9.zip,ex9,18,498 KB,257,504,misc,28,49,-0.01,48K,865K,3K,0.56,0.70,18
2177,http://nrvis.com/./download/data/misc/exdata_1.zip,exdata-1,2K,7 MB,281K,1M,misc,377,2K,0.67,1M,2B,6K,1.00,0.25,2K
2178,http://nrvis.com/./download/data/misc/extr1.zip,extr1,6,81 KB,-,24,misc,8,20,0.14,11K,280,3K,0.00,0.00,4
2179,http://nrvis.com/./download/data/misc/extr1b.zip,extr1b,6,86 KB,-,14,misc,8,20,0.13,11K,225,3K,0.00,0.00,4
2180,http://nrvis.com/./download/data/misc/f855_mat9.zip,f855-mat9,91,854 KB,1K,20K,misc,136,914,-0.41,171K,3M,3K,0.07,0.10,12
2181,http://nrvis.com/./download/data/misc/f855_mat9_I.zip,f855-mat9-I,97,851 KB,2K,47K,misc,136,899,-0.18,171K,6M,3K,0.14,0.18,14
2182,http://nrvis.com/./download/data/misc/facebook-wosn-links.zip,facebook-wosn-links,53,4 MB,164,19K,misc,25,1K,0.18,817K,11M,64K,0.15,0.22,11
2183,http://nrvis.com/./download/data/misc/facebook-wosn-wall.zip,facebook-wosn-wall,1K,7 MB,902,684K,misc,37,3K,0.46,856K,41M,46K,0.20,0.37,9
2184,http://nrvis.com/./download/data/misc/farm.zip,farm,5,1 KB,2,6,misc,4,10,-0.54,38,36,17,0.19,0.19,3
2185,http://nrvis.com/./download/data/misc/fcondp2.zip,fcondp2,36,12 MB,839,2K,misc,54,95,0.11,6M,169M,202K,0.55,0.57,24
2186,http://nrvis.com/./download/data/misc/fd12.zip,fd12,6,129 KB,-,2,misc,7,14,-0.37,28K,132,8K,0.00,0.00,3
2187,http://nrvis.com/./download/data/misc/fd15.zip,fd15,6,214 KB,-,2,misc,7,14,-0.38,44K,36,12K,0.00,0.00,3
2188,http://nrvis.com/./download/data/misc/fd18.zip,fd18,6,296 KB,-,2,misc,7,14,-0.39,63K,18,16K,0.00,0.00,3
2189,http://nrvis.com/./download/data/misc/fe_4elt2.zip,fe-4elt2,5,91 KB,5,12,misc,5,12,-0.07,33K,65K,11K,0.39,0.42,4
2190,http://nrvis.com/./download/data/misc/fe_body.zip,fe-body,7,382 KB,10,48,misc,7,28,0.02,164K,466K,45K,0.40,0.48,6
2191,http://nrvis.com/./download/data/misc/fe_ocean.zip,fe-ocean,5,2 MB,-,-,misc,5,6,0.57,410K,-,143K,-,-,2
2192,http://nrvis.com/./download/data/misc/fe_rotor.zip,fe-rotor,9,2 MB,33,369,misc,13,125,0.05,662K,3M,100K,0.38,0.43,5
2193,http://nrvis.com/./download/data/misc/fe_sphere.zip,fe-sphere,6,148 KB,5,6,misc,5,6,-0.00,49K,98K,16K,0.40,0.40,3
2194,http://nrvis.com/./download/data/misc/fe_tooth.zip,fe-tooth,8,1 MB,27,111,misc,11,39,-0.05,453K,2M,78K,0.38,0.51,5
2195,http://nrvis.com/./download/data/misc/fem_filter.zip,fem-filter,1K,26 MB,9K,613K,misc,44,1K,0.98,2M,692M,74K,0.96,0.44,555
2196,http://nrvis.com/./download/data/misc/fem_hifreq_circuit.zip,fem-hifreq-circuit,-,229 MB,-,-,misc,41.21,220,-,20M,-,491K,-,-,-
2197,http://nrvis.com/./download/data/misc/filter2D.zip,filter2D,5,76 KB,5,8,misc,5,8,0.31,5K,9K,2K,0.40,0.42,3
2198,http://nrvis.com/./download/data/misc/filter3D.zip,filter3D,15,18 MB,152,915,misc,24,111,-0.04,1M,16M,106K,0.42,0.57,10
2199,http://nrvis.com/./download/data/misc/finan512.zip,finan512,7,3 MB,8,78,misc,6,54,-0.12,261K,634K,75K,0.21,0.50,6
2200,http://nrvis.com/./download/data/misc/finance256.zip,finance256,7,437 KB,8,78,misc,6,54,-0.12,131K,317K,37K,0.21,0.50,6
2201,http://nrvis.com/./download/data/misc/flickr-groupmemberships.zip,flickr-groupmemberships,188,26 MB,280,2M,misc,43,35K,-0.09,9M,111M,396K,0.01,0.03,12
2202,http://nrvis.com/./download/data/misc/flickr-growth.zip,flickr-growth,-,149 MB,-,-,misc,-,-,-,-,-,-,-,-,-
2203,http://nrvis.com/./download/data/misc/flickr-links.zip,flickr-links,141,5 MB,195,562K,misc,14,27K,-0.22,2M,48M,244K,0.01,0.25,21
2204,http://nrvis.com/./download/data/misc/flickr.zip,flickr,702,31 MB,2K,4M,misc,23,15K,0.03,10M,1B,821K,0.14,0.21,46
2205,http://nrvis.com/./download/data/misc/flickrEdges.zip,flickrEdges,574,7 MB,3K,387K,misc,43,5K,0.25,2M,324M,106K,0.40,0.09,176
2206,http://nrvis.com/./download/data/misc/flower_4_1.zip,flower-4-1,5,2 KB,-,3,misc,5,8,-0.09,378,92,129,0.05,0.05,3
2207,http://nrvis.com/./download/data/misc/flower_4_4.zip,flower-4-4,5,53 KB,-,4,misc,5,18,-0.47,16K,291,6K,0.00,0.00,3
2208,http://nrvis.com/./download/data/misc/flower_5_1.zip,flower-5-1,5,3 KB,-,5,misc,5,8,-0.12,591,66,211,0.02,0.02,3
2209,http://nrvis.com/./download/data/misc/flower_5_4.zip,flower-5-4,5,146 KB,-,3,misc,5,18,-0.45,44K,332,15K,0.00,0.00,3
2210,http://nrvis.com/./download/data/misc/flower_7_1.zip,flower-7-1,5,4 KB,-,3,misc,5,8,-0.04,1K,72,463,0.01,0.01,3
2211,http://nrvis.com/./download/data/misc/flower_7_4.zip,flower-7-4,5,706 KB,-,3,misc,5,18,-0.39,202K,216,68K,0.00,0.00,3
2212,http://nrvis.com/./download/data/misc/flower_8_1.zip,flower-8-1,4,5 KB,-,3,misc,4,8,-0.01,2K,69,625,0.01,0.01,3
2213,http://nrvis.com/./download/data/misc/flower_8_4.zip,flower-8-4,5,1 MB,-,2,misc,5,18,-0.36,375K,219,125K,0.00,0.00,3
2214,http://nrvis.com/./download/data/misc/flowmeter0.zip,flowmeter0,5,370 KB,5,10,misc,5,10,0.12,29K,58K,10K,0.40,0.40,3
2215,http://nrvis.com/./download/data/misc/flowmeter5.zip,flowmeter5,9,646 KB,23,40,misc,11,20,0.12,58K,230K,10K,0.36,0.37,3
2216,http://nrvis.com/./download/data/misc/foldoc.zip,foldoc,13,316 KB,46,2K,misc,18,752,0.00,120K,619K,13K,0.16,0.36,9
2217,http://nrvis.com/./download/data/misc/fome11.zip,fome11,5,296 KB,-,29,misc,5,232,-0.06,71K,438,24K,0.00,0.00,3
2218,http://nrvis.com/./download/data/misc/fome12.zip,fome12,5,598 KB,-,29,misc,5,232,-0.06,143K,438,49K,0.00,0.00,3
2219,http://nrvis.com/./download/data/misc/fome13.zip,fome13,5,1 MB,-,29,misc,5,232,-0.05,285K,438,98K,0.00,0.00,3
2220,http://nrvis.com/./download/data/misc/fome20.zip,fome20,4,908 KB,-,4,misc,4,99,-0.29,233K,81,108K,0.00,0.00,3
2221,http://nrvis.com/./download/data/misc/fome21.zip,fome21,4,2 MB,-,4,misc,4,99,-0.29,465K,78,216K,0.00,0.00,3
2222,http://nrvis.com/./download/data/misc/foodweb-baydry.zip,foodweb-baydry,25,18 KB,213,2K,misc,33,110,-0.12,2K,27K,128,0.32,0.34,8
2223,http://nrvis.com/./download/data/misc/foodweb-baywet.zip,foodweb-baywet,24,18 KB,206,2K,misc,32,110,-0.12,2K,26K,128,0.31,0.34,8
2224,http://nrvis.com/./download/data/misc/football.zip,football,7,1 KB,10,53,misc,6,19,-0.18,118,351,35,0.33,0.34,6
2225,http://nrvis.com/./download/data/misc/ford1.zip,ford1,13,154 KB,2,87,misc,4,19,0.70,41K,46K,19K,0.28,0.12,13
2226,http://nrvis.com/./download/data/misc/ford2.zip,ford2,27,841 KB,2,329,misc,4,29,0.70,222K,210K,100K,0.24,0.12,27
2227,http://nrvis.com/./download/data/misc/fp.zip,fp,145,5 MB,4K,31K,misc,222,2K,-0.80,841K,28M,8K,0.05,0.26,10
2228,http://nrvis.com/./download/data/misc/fpga_dcop_01.zip,fpga-dcop-01,6,28 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2229,http://nrvis.com/./download/data/misc/fpga_dcop_02.zip,fpga-dcop-02,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2230,http://nrvis.com/./download/data/misc/fpga_dcop_03.zip,fpga-dcop-03,6,49 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2231,http://nrvis.com/./download/data/misc/fpga_dcop_04.zip,fpga-dcop-04,6,49 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2232,http://nrvis.com/./download/data/misc/fpga_dcop_05.zip,fpga-dcop-05,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.09,0.24,3
2233,http://nrvis.com/./download/data/misc/fpga_dcop_06.zip,fpga-dcop-06,6,49 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.09,0.24,3
2234,http://nrvis.com/./download/data/misc/fpga_dcop_07.zip,fpga-dcop-07,6,49 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.09,0.24,3
2235,http://nrvis.com/./download/data/misc/fpga_dcop_08.zip,fpga-dcop-08,6,49 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2236,http://nrvis.com/./download/data/misc/fpga_dcop_09.zip,fpga-dcop-09,6,49 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2237,http://nrvis.com/./download/data/misc/fpga_dcop_10.zip,fpga-dcop-10,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2238,http://nrvis.com/./download/data/misc/fpga_dcop_11.zip,fpga-dcop-11,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2239,http://nrvis.com/./download/data/misc/fpga_dcop_12.zip,fpga-dcop-12,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2240,http://nrvis.com/./download/data/misc/fpga_dcop_13.zip,fpga-dcop-13,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2241,http://nrvis.com/./download/data/misc/fpga_dcop_14.zip,fpga-dcop-14,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2242,http://nrvis.com/./download/data/misc/fpga_dcop_15.zip,fpga-dcop-15,6,48 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2243,http://nrvis.com/./download/data/misc/fpga_dcop_16.zip,fpga-dcop-16,6,47 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2244,http://nrvis.com/./download/data/misc/fpga_dcop_17.zip,fpga-dcop-17,6,47 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2245,http://nrvis.com/./download/data/misc/fpga_dcop_18.zip,fpga-dcop-18,6,46 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2246,http://nrvis.com/./download/data/misc/fpga_dcop_19.zip,fpga-dcop-19,6,45 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2247,http://nrvis.com/./download/data/misc/fpga_dcop_20.zip,fpga-dcop-20,6,45 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2248,http://nrvis.com/./download/data/misc/fpga_dcop_21.zip,fpga-dcop-21,6,44 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2249,http://nrvis.com/./download/data/misc/fpga_dcop_22.zip,fpga-dcop-22,6,44 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2250,http://nrvis.com/./download/data/misc/fpga_dcop_23.zip,fpga-dcop-23,6,44 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2251,http://nrvis.com/./download/data/misc/fpga_dcop_24.zip,fpga-dcop-24,6,44 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2252,http://nrvis.com/./download/data/misc/fpga_dcop_25.zip,fpga-dcop-25,6,44 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2253,http://nrvis.com/./download/data/misc/fpga_dcop_26.zip,fpga-dcop-26,6,43 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2254,http://nrvis.com/./download/data/misc/fpga_dcop_27.zip,fpga-dcop-27,6,42 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2255,http://nrvis.com/./download/data/misc/fpga_dcop_28.zip,fpga-dcop-28,6,42 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2256,http://nrvis.com/./download/data/misc/fpga_dcop_29.zip,fpga-dcop-29,6,41 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2257,http://nrvis.com/./download/data/misc/fpga_dcop_30.zip,fpga-dcop-30,6,41 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2258,http://nrvis.com/./download/data/misc/fpga_dcop_31.zip,fpga-dcop-31,6,41 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2259,http://nrvis.com/./download/data/misc/fpga_dcop_32.zip,fpga-dcop-32,6,41 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2260,http://nrvis.com/./download/data/misc/fpga_dcop_33.zip,fpga-dcop-33,6,41 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2261,http://nrvis.com/./download/data/misc/fpga_dcop_34.zip,fpga-dcop-34,6,41 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2262,http://nrvis.com/./download/data/misc/fpga_dcop_35.zip,fpga-dcop-35,6,39 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2263,http://nrvis.com/./download/data/misc/fpga_dcop_36.zip,fpga-dcop-36,6,38 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2264,http://nrvis.com/./download/data/misc/fpga_dcop_37.zip,fpga-dcop-37,6,38 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2265,http://nrvis.com/./download/data/misc/fpga_dcop_38.zip,fpga-dcop-38,6,37 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2266,http://nrvis.com/./download/data/misc/fpga_dcop_39.zip,fpga-dcop-39,6,36 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2267,http://nrvis.com/./download/data/misc/fpga_dcop_40.zip,fpga-dcop-40,6,36 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2268,http://nrvis.com/./download/data/misc/fpga_dcop_41.zip,fpga-dcop-41,6,36 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2269,http://nrvis.com/./download/data/misc/fpga_dcop_42.zip,fpga-dcop-42,6,36 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2270,http://nrvis.com/./download/data/misc/fpga_dcop_43.zip,fpga-dcop-43,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2271,http://nrvis.com/./download/data/misc/fpga_dcop_44.zip,fpga-dcop-44,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2272,http://nrvis.com/./download/data/misc/fpga_dcop_45.zip,fpga-dcop-45,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2273,http://nrvis.com/./download/data/misc/fpga_dcop_46.zip,fpga-dcop-46,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2274,http://nrvis.com/./download/data/misc/fpga_dcop_47.zip,fpga-dcop-47,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2275,http://nrvis.com/./download/data/misc/fpga_dcop_48.zip,fpga-dcop-48,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2276,http://nrvis.com/./download/data/misc/fpga_dcop_49.zip,fpga-dcop-49,6,35 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2277,http://nrvis.com/./download/data/misc/fpga_dcop_50.zip,fpga-dcop-50,6,34 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2278,http://nrvis.com/./download/data/misc/fpga_dcop_51.zip,fpga-dcop-51,6,34 KB,5,68,misc,7,70,-0.24,5K,7K,1K,0.10,0.25,3
2279,http://nrvis.com/./download/data/misc/fpga_trans_01.zip,fpga-trans-01,9,47 KB,19,256,misc,10,98,-0.20,6K,24K,1K,0.17,0.45,4
2280,http://nrvis.com/./download/data/misc/fpga_trans_02.zip,fpga-trans-02,9,63 KB,19,256,misc,10,98,-0.20,6K,24K,1K,0.17,0.45,4
2281,http://nrvis.com/./download/data/misc/friendster.zip,friendster,-,225 MB,-,-,misc,-,-,-,-,-,-,-,-,-
2282,http://nrvis.com/./download/data/misc/fs-EAT_SR.zip,fs-EAT-SR,38,1 MB,81,11K,misc,27,1K,-0.05,325K,2M,23K,0.05,0.12,9
2283,http://nrvis.com/./download/data/misc/fs-FA.zip,fs-FA,17,347 KB,26,2K,misc,13,342,-0.06,72K,283K,11K,0.10,0.15,9
2284,http://nrvis.com/./download/data/misc/fs-adjnoun_adj_copperfield.zip,fs-adjnoun-adj-copperfield,7,2 KB,7,137,misc,7,49,-0.13,425,852,112,0.16,0.17,5
2285,http://nrvis.com/./download/data/misc/fs_183_1.zip,fs-183-1,11,9 KB,28,722,misc,9,160,-0.38,886,5K,183,0.12,0.59,8
2286,http://nrvis.com/./download/data/misc/fs_183_3.zip,fs-183-3,11,10 KB,28,722,misc,9,160,-0.38,886,5K,183,0.12,0.59,8
2287,http://nrvis.com/./download/data/misc/fs_183_4.zip,fs-183-4,11,9 KB,28,722,misc,9,160,-0.38,886,5K,183,0.12,0.59,8
2288,http://nrvis.com/./download/data/misc/fs_183_6.zip,fs-183-6,11,9 KB,28,722,misc,9,160,-0.38,886,5K,183,0.12,0.59,8
2289,http://nrvis.com/./download/data/misc/fs_541_1.zip,fs-541-1,10,43 KB,36,3K,misc,13,540,-0.08,4K,20K,541,0.11,0.44,8
2290,http://nrvis.com/./download/data/misc/fs_541_2.zip,fs-541-2,10,43 KB,36,3K,misc,13,540,-0.08,4K,20K,541,0.11,0.44,8
2291,http://nrvis.com/./download/data/misc/fs_541_3.zip,fs-541-3,10,43 KB,36,3K,misc,13,540,-0.08,4K,20K,541,0.11,0.44,8
2292,http://nrvis.com/./download/data/misc/fs_541_4.zip,fs-541-4,10,43 KB,36,3K,misc,13,540,-0.08,4K,20K,541,0.11,0.44,8
2293,http://nrvis.com/./download/data/misc/fs_680_1.zip,fs-680-1,8,22 KB,6,23,misc,5,19,-0.26,2K,4K,680,0.21,0.71,5
2294,http://nrvis.com/./download/data/misc/fs_680_2.zip,fs-680-2,8,23 KB,6,23,misc,5,19,-0.26,2K,4K,680,0.21,0.71,5
2295,http://nrvis.com/./download/data/misc/fs_680_3.zip,fs-680-3,8,23 KB,6,23,misc,5,19,-0.26,2K,4K,680,0.21,0.71,5
2296,http://nrvis.com/./download/data/misc/fs_760_1.zip,fs-760-1,11,52 KB,42,191,misc,13,40,-0.03,5K,33K,760,0.35,0.42,7
